player_id,tool,grade,source,source_id,source_url
2025-114-gustav-hillstrom,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
2025-103-matous-kucharcik,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-103-matous-kucharcik,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-103-matous-kucharcik,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-103-matous-kucharcik,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-103-matous-kucharcik,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-103-matous-kucharcik,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1111,Draft25.pdf#page=1111
2025-161-david-rozsival,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-161-david-rozsival,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-161-david-rozsival,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-161-david-rozsival,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-161-david-rozsival,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-161-david-rozsival,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1126,Draft25.pdf#page=1126
2025-108-benjamin-rautiainen,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-108-benjamin-rautiainen,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-108-benjamin-rautiainen,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-108-benjamin-rautiainen,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-108-benjamin-rautiainen,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-108-benjamin-rautiainen,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1141,Draft25.pdf#page=1141
2025-158-mans-goos,skating,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-158-mans-goos,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-158-mans-goos,hands,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-158-mans-goos,tracking,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-158-mans-goos,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-158-mans-goos,depth,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1148,Draft25.pdf#page=1148
2025-179-love-harenstam,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-179-love-harenstam,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-179-love-harenstam,hands,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-179-love-harenstam,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-179-love-harenstam,post,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-179-love-harenstam,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1149,Draft25.pdf#page=1149
2025-116-samuel-meloche,skating,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-116-samuel-meloche,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-116-samuel-meloche,hands,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-116-samuel-meloche,tracking,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-116-samuel-meloche,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-116-samuel-meloche,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1150,Draft25.pdf#page=1150
2025-075-michal-pradel,skating,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-075-michal-pradel,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-075-michal-pradel,hands,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-075-michal-pradel,tracking,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-075-michal-pradel,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-075-michal-pradel,depth,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1152,Draft25.pdf#page=1152
2025-220-jacob-cloutier,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-220-jacob-cloutier,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-220-jacob-cloutier,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-220-jacob-cloutier,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-220-jacob-cloutier,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-220-jacob-cloutier,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-1159,Draft25.pdf#page=1159
2025-159-emile-guite,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-159-emile-guite,shooting,6.0,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-159-emile-guite,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-159-emile-guite,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-159-emile-guite,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-159-emile-guite,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1204,Draft25.pdf#page=1204
2025-068-will-reynolds,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-068-will-reynolds,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-068-will-reynolds,passing,4.0,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-068-will-reynolds,handling,3.5,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-068-will-reynolds,sense,4.0,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-068-will-reynolds,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-1218,Draft25.pdf#page=1218
2025-115-ilyas-magomedsultanov,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-115-ilyas-magomedsultanov,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-115-ilyas-magomedsultanov,passing,4.0,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-115-ilyas-magomedsultanov,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-115-ilyas-magomedsultanov,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-115-ilyas-magomedsultanov,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-1234,Draft25.pdf#page=1234
2025-192-arvid-drott,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-192-arvid-drott,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-192-arvid-drott,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-192-arvid-drott,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-192-arvid-drott,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-192-arvid-drott,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1251,Draft25.pdf#page=1251
2025-203-felix-farhammar,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-203-felix-farhammar,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-203-felix-farhammar,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-203-felix-farhammar,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-203-felix-farhammar,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-203-felix-farhammar,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1257,Draft25.pdf#page=1257
2025-118-linus-funck,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-118-linus-funck,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-118-linus-funck,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-118-linus-funck,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-118-linus-funck,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-118-linus-funck,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1261,Draft25.pdf#page=1261
2025-139-zeb-lindgren,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-139-zeb-lindgren,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-139-zeb-lindgren,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-139-zeb-lindgren,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-139-zeb-lindgren,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-139-zeb-lindgren,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1265,Draft25.pdf#page=1265
2025-195-melvin-novotny,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-195-melvin-novotny,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-195-melvin-novotny,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-195-melvin-novotny,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-195-melvin-novotny,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-195-melvin-novotny,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1270,Draft25.pdf#page=1270
2025-131-asher-barnett,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-131-asher-barnett,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-131-asher-barnett,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-131-asher-barnett,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-131-asher-barnett,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-131-asher-barnett,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1278,Draft25.pdf#page=1278
2025-137-william-belle,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-137-william-belle,shooting,3.5,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-137-william-belle,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-137-william-belle,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-137-william-belle,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-137-william-belle,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-1282,Draft25.pdf#page=1282
2025-050-conrad-fondrk,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-050-conrad-fondrk,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-050-conrad-fondrk,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-050-conrad-fondrk,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-050-conrad-fondrk,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-050-conrad-fondrk,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-1287,Draft25.pdf#page=1287
2025-207-matthew-lansing,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-207-matthew-lansing,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-207-matthew-lansing,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-207-matthew-lansing,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-207-matthew-lansing,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-207-matthew-lansing,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1292,Draft25.pdf#page=1292
2025-138-sam-laurila,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-138-sam-laurila,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-138-sam-laurila,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-138-sam-laurila,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-138-sam-laurila,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-138-sam-laurila,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1295,Draft25.pdf#page=1295
2025-090-mason-moe,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-090-mason-moe,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-090-mason-moe,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-090-mason-moe,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-090-mason-moe,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-090-mason-moe,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1299,Draft25.pdf#page=1299
2025-219-ryan-rucinski,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-219-ryan-rucinski,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-219-ryan-rucinski,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-219-ryan-rucinski,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-219-ryan-rucinski,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-219-ryan-rucinski,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1306,Draft25.pdf#page=1306
2025-101-drew-schock,skating,6.0,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-101-drew-schock,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-101-drew-schock,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-101-drew-schock,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-101-drew-schock,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-101-drew-schock,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-1309,Draft25.pdf#page=1309
2025-167-ashton-schultz,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-167-ashton-schultz,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-167-ashton-schultz,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-167-ashton-schultz,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-167-ashton-schultz,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-167-ashton-schultz,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1313,Draft25.pdf#page=1313
2025-144-ethan-wyttenbach,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-144-ethan-wyttenbach,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-144-ethan-wyttenbach,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-144-ethan-wyttenbach,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-144-ethan-wyttenbach,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-144-ethan-wyttenbach,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-1322,Draft25.pdf#page=1322
2025-216-william-sharpe,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-216-william-sharpe,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-216-william-sharpe,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-216-william-sharpe,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-216-william-sharpe,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-216-william-sharpe,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1332,Draft25.pdf#page=1332
2025-078-stepan-hoch,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-078-stepan-hoch,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-078-stepan-hoch,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-078-stepan-hoch,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-078-stepan-hoch,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-078-stepan-hoch,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1343,Draft25.pdf#page=1343
2025-096-maxim-schafer,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-096-maxim-schafer,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-096-maxim-schafer,passing,4.0,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-096-maxim-schafer,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-096-maxim-schafer,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-096-maxim-schafer,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1349,Draft25.pdf#page=1349
2025-184-jan-chovan,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-184-jan-chovan,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-184-jan-chovan,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-184-jan-chovan,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-184-jan-chovan,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-184-jan-chovan,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1352,Draft25.pdf#page=1352
2025-099-trenten-bennett,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-099-trenten-bennett,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-099-trenten-bennett,hands,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-099-trenten-bennett,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-099-trenten-bennett,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-099-trenten-bennett,depth,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1373,Draft25.pdf#page=1373
2025-145-alexis-cournoyer,skating,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-145-alexis-cournoyer,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-145-alexis-cournoyer,hands,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-145-alexis-cournoyer,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-145-alexis-cournoyer,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-145-alexis-cournoyer,depth,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1375,Draft25.pdf#page=1375
2025-084-gabriel-d-aigle,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-084-gabriel-d-aigle,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-084-gabriel-d-aigle,hands,3.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-084-gabriel-d-aigle,tracking,3.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-084-gabriel-d-aigle,post,3.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-084-gabriel-d-aigle,depth,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1376,Draft25.pdf#page=1376
2025-170-burke-hood,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-170-burke-hood,transitions,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-170-burke-hood,hands,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-170-burke-hood,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-170-burke-hood,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-170-burke-hood,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1379,Draft25.pdf#page=1379
2025-104-elijah-neuenschwander,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-104-elijah-neuenschwander,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-104-elijah-neuenschwander,hands,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-104-elijah-neuenschwander,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-104-elijah-neuenschwander,post,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-104-elijah-neuenschwander,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1385,Draft25.pdf#page=1385
2025-082-arseni-radkov,skating,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-082-arseni-radkov,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-082-arseni-radkov,hands,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-082-arseni-radkov,tracking,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-082-arseni-radkov,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-082-arseni-radkov,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1389,Draft25.pdf#page=1389
2025-142-ivan-tkach-tkachenko,skating,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-142-ivan-tkach-tkachenko,transitions,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-142-ivan-tkach-tkachenko,hands,3.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-142-ivan-tkach-tkachenko,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-142-ivan-tkach-tkachenko,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-142-ivan-tkach-tkachenko,depth,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1390,Draft25.pdf#page=1390
2025-213-andrei-trofimov,skating,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1391,Draft25.pdf#page=1391
2025-213-andrei-trofimov,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1391,Draft25.pdf#page=1391
2025-213-andrei-trofimov,hands,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-1391,Draft25.pdf#page=1391
2025-213-andrei-trofimov,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1391,Draft25.pdf#page=1391
2025-213-andrei-trofimov,post,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-1391,Draft25.pdf#page=1391
